model,id,product_id,category_id
inventory.product_category,2417,2417,5
inventory.product_category,2418,2418,13
inventory.product_category,2419,2419,8
inventory.product_category,2420,2420,5
inventory.product_category,2421,2421,5
inventory.product_category,2422,2422,5
inventory.product_category,2423,2423,5
inventory.product_category,2424,2424,5
inventory.product_category,2425,2425,5
inventory.product_category,2426,2426,5
inventory.product_category,2427,2427,7
inventory.product_category,2428,2428,5
inventory.product_category,2429,2429,5
inventory.product_category,2430,2430,5
inventory.product_category,2431,2431,5
inventory.product_category,2432,2432,5
inventory.product_category,2433,2433,4
inventory.product_category,2434,2434,5
inventory.product_category,2435,2435,5
inventory.product_category,2436,2436,5
inventory.product_category,2437,2437,5
inventory.product_category,2438,2438,7
inventory.product_category,2439,2439,5
inventory.product_category,2440,2440,7
inventory.product_category,2441,2441,5
inventory.product_category,2442,2442,5
inventory.product_category,2443,2443,4
inventory.product_category,2444,2444,13
inventory.product_category,2445,2445,5
inventory.product_category,2446,2446,8
inventory.product_category,2447,2447,5
inventory.product_category,2448,2448,5
inventory.product_category,2449,2449,7
inventory.product_category,2450,2450,5
inventory.product_category,2451,2451,5
inventory.product_category,2452,2452,7
inventory.product_category,2453,2453,5
inventory.product_category,2454,2454,5
inventory.product_category,2455,2455,7
inventory.product_category,2456,2456,5
inventory.product_category,2457,2457,5
inventory.product_category,2458,2458,5
inventory.product_category,2459,2459,8
inventory.product_category,2460,2460,13
inventory.product_category,2461,2461,5
inventory.product_category,2462,2462,4
inventory.product_category,2463,2463,5
inventory.product_category,2464,2464,5
inventory.product_category,2465,2465,7
inventory.product_category,2466,2466,5
inventory.product_category,2467,2467,13
inventory.product_category,2468,2468,4
inventory.product_category,2469,2469,5
inventory.product_category,2470,2470,5
inventory.product_category,2471,2471,5
inventory.product_category,2472,2472,5
inventory.product_category,2473,2473,14
inventory.product_category,2474,2474,7
inventory.product_category,2475,2475,5
inventory.product_category,2476,2476,5
inventory.product_category,2477,2477,5
inventory.product_category,2478,2478,5
inventory.product_category,2479,2479,18
inventory.product_category,2480,2480,14
inventory.product_category,2481,2481,6
inventory.product_category,2482,2482,8
inventory.product_category,2483,2483,5
inventory.product_category,2484,2484,5
inventory.product_category,2485,2485,5
inventory.product_category,2486,2486,5
inventory.product_category,2487,2487,5
inventory.product_category,2488,2488,5
inventory.product_category,2489,2489,13
inventory.product_category,2490,2490,5
inventory.product_category,2491,2491,5
inventory.product_category,2492,2492,13
inventory.product_category,2493,2493,5
inventory.product_category,2494,2494,5
inventory.product_category,2495,2495,5
inventory.product_category,2496,2496,5
inventory.product_category,2497,2497,7
inventory.product_category,2498,2498,5
inventory.product_category,2499,2499,5
inventory.product_category,2500,2500,5
inventory.product_category,2501,2501,5
inventory.product_category,2502,2502,14
inventory.product_category,2503,2503,14
inventory.product_category,2504,2504,14
inventory.product_category,2505,2505,5
inventory.product_category,2506,2506,13
inventory.product_category,2507,2507,18
inventory.product_category,2508,2508,5
inventory.product_category,2509,2509,10
inventory.product_category,2510,2510,14
inventory.product_category,2511,2511,5
inventory.product_category,2512,2512,5
inventory.product_category,2513,2513,7
inventory.product_category,2514,2514,5
inventory.product_category,2515,2515,5
inventory.product_category,2516,2516,5
inventory.product_category,2517,2517,5
inventory.product_category,2518,2518,5
inventory.product_category,2519,2519,5
inventory.product_category,2520,2520,5
inventory.product_category,2521,2521,5
inventory.product_category,2522,2522,5
inventory.product_category,2523,2523,5
inventory.product_category,2524,2524,5
inventory.product_category,2525,2525,5
inventory.product_category,2526,2526,5
inventory.product_category,2527,2527,5
inventory.product_category,2528,2528,5
inventory.product_category,2529,2529,5
inventory.product_category,2530,2530,5
inventory.product_category,2531,2531,5
inventory.product_category,2532,2532,5
inventory.product_category,2533,2533,5
inventory.product_category,2534,2534,13
inventory.product_category,2535,2535,4
inventory.product_category,2536,2536,5
inventory.product_category,2537,2537,5
inventory.product_category,2538,2538,5
inventory.product_category,2539,2539,13
inventory.product_category,2540,2540,5
inventory.product_category,2541,2541,5
inventory.product_category,2542,2542,5
inventory.product_category,2543,2543,5
inventory.product_category,2544,2544,13
inventory.product_category,2545,2545,5
inventory.product_category,2546,2546,5
inventory.product_category,2547,2547,14
inventory.product_category,2548,2548,13
inventory.product_category,2549,2549,9
inventory.product_category,2550,2550,5
inventory.product_category,2551,2551,5
inventory.product_category,2552,2552,5
inventory.product_category,2553,2553,5
inventory.product_category,2554,2554,5
inventory.product_category,2555,2555,5
inventory.product_category,2556,2556,5
inventory.product_category,2557,2557,5
inventory.product_category,2558,2558,5
inventory.product_category,2559,2559,5
inventory.product_category,2560,2560,16
inventory.product_category,2561,2561,5
inventory.product_category,2562,2562,4
inventory.product_category,2563,2563,5
inventory.product_category,2564,2564,7
inventory.product_category,2565,2565,16
inventory.product_category,2566,2566,5
inventory.product_category,2567,2567,5
inventory.product_category,2568,2568,5
inventory.product_category,2569,2569,24
inventory.product_category,2570,2570,5
inventory.product_category,2571,2571,9
inventory.product_category,2572,2572,7
inventory.product_category,2573,2573,5
inventory.product_category,2574,2574,5
inventory.product_category,2575,2575,5
inventory.product_category,2576,2576,7
inventory.product_category,2577,2577,5
inventory.product_category,2578,2578,7
inventory.product_category,2579,2579,5
inventory.product_category,2580,2580,5
inventory.product_category,2581,2581,13
inventory.product_category,2582,2582,5
inventory.product_category,2583,2583,5
inventory.product_category,2584,2584,8
inventory.product_category,2585,2585,5
inventory.product_category,2586,2586,5
inventory.product_category,2587,2587,13
inventory.product_category,2588,2588,5
inventory.product_category,2589,2589,8
inventory.product_category,2590,2590,5
inventory.product_category,2591,2591,5
inventory.product_category,2592,2592,5
inventory.product_category,2593,2593,5
inventory.product_category,2594,2594,5
inventory.product_category,2595,2595,5
inventory.product_category,2596,2596,5
inventory.product_category,2597,2597,5
inventory.product_category,2598,2598,5
inventory.product_category,2599,2599,5
inventory.product_category,2600,2600,5
inventory.product_category,2601,2601,13
inventory.product_category,2602,2602,5
inventory.product_category,2603,2603,5
inventory.product_category,2604,2604,5
inventory.product_category,2605,2605,8
inventory.product_category,2606,2606,5
inventory.product_category,2607,2607,7
inventory.product_category,2608,2608,5
inventory.product_category,2609,2609,9
inventory.product_category,2610,2610,5
inventory.product_category,2611,2611,8
inventory.product_category,2612,2612,9
inventory.product_category,2613,2613,5
inventory.product_category,2614,2614,5
inventory.product_category,2615,2615,9
inventory.product_category,2616,2616,11
inventory.product_category,2617,2617,8
inventory.product_category,2618,2618,9
inventory.product_category,2619,2619,9
inventory.product_category,2620,2620,9
inventory.product_category,2621,2621,9
inventory.product_category,2622,2622,9
inventory.product_category,2623,2623,8
inventory.product_category,2624,2624,9
inventory.product_category,2625,2625,9
inventory.product_category,2626,2626,8
inventory.product_category,2627,2627,9
inventory.product_category,2628,2628,9
inventory.product_category,2629,2629,9
inventory.product_category,2630,2630,9
inventory.product_category,2631,2631,9
inventory.product_category,2632,2632,9
inventory.product_category,2633,2633,5
inventory.product_category,2634,2634,5
inventory.product_category,2635,2635,5
inventory.product_category,2636,2636,5
inventory.product_category,2637,2637,5
inventory.product_category,2638,2638,5
inventory.product_category,2639,2639,5
inventory.product_category,2640,2640,5
inventory.product_category,2641,2641,5
inventory.product_category,2642,2642,8
inventory.product_category,2643,2643,5
inventory.product_category,2644,2644,5
inventory.product_category,2645,2645,8
inventory.product_category,2646,2646,5
inventory.product_category,2647,2647,5
inventory.product_category,2648,2648,5
inventory.product_category,2649,2649,13
inventory.product_category,2650,2650,5
inventory.product_category,2651,2651,5
inventory.product_category,2652,2652,16
inventory.product_category,2653,2653,5
inventory.product_category,2654,2654,13
inventory.product_category,2655,2655,5
inventory.product_category,2656,2656,5
inventory.product_category,2657,2657,13
inventory.product_category,2658,2658,5
inventory.product_category,2659,2659,5
inventory.product_category,2660,2660,13
inventory.product_category,2661,2661,5
inventory.product_category,2662,2662,5
inventory.product_category,2663,2663,13
inventory.product_category,2664,2664,5
inventory.product_category,2665,2665,5
inventory.product_category,2666,2666,5
inventory.product_category,2667,2667,5
inventory.product_category,2668,2668,9
inventory.product_category,2669,2669,5
inventory.product_category,2670,2670,5
inventory.product_category,2671,2671,5
inventory.product_category,2672,2672,5
inventory.product_category,2673,2673,5
inventory.product_category,2674,2674,13
inventory.product_category,2675,2675,5
inventory.product_category,2676,2676,13
inventory.product_category,2677,2677,5
inventory.product_category,2678,2678,20
inventory.product_category,2679,2679,20
inventory.product_category,2680,2680,8
inventory.product_category,2681,2681,5
inventory.product_category,2682,2682,13
inventory.product_category,2683,2683,13
inventory.product_category,2684,2684,5
inventory.product_category,2685,2685,8
inventory.product_category,2686,2686,5
inventory.product_category,2687,2687,5
inventory.product_category,2688,2688,5
inventory.product_category,2689,2689,5
inventory.product_category,2690,2690,16
inventory.product_category,2691,2691,5
inventory.product_category,2692,2692,5
inventory.product_category,2693,2693,16
inventory.product_category,2694,2694,16
inventory.product_category,2695,2695,8
inventory.product_category,2696,2696,5
inventory.product_category,2697,2697,5
inventory.product_category,2698,2698,5
inventory.product_category,2699,2699,5
inventory.product_category,2700,2700,5
inventory.product_category,2701,2701,5
inventory.product_category,2702,2702,5
inventory.product_category,2703,2703,5
inventory.product_category,2704,2704,5
inventory.product_category,2705,2705,5
inventory.product_category,2706,2706,7
inventory.product_category,2707,2707,8
inventory.product_category,2708,2708,8
inventory.product_category,2709,2709,5
inventory.product_category,2710,2710,5
inventory.product_category,2711,2711,5
inventory.product_category,2712,2712,5
inventory.product_category,2713,2713,5
inventory.product_category,2714,2714,5
inventory.product_category,2715,2715,5
inventory.product_category,2716,2716,5
inventory.product_category,2717,2717,5
inventory.product_category,2718,2718,8
inventory.product_category,2719,2719,5
inventory.product_category,2720,2720,5
inventory.product_category,2721,2721,5
inventory.product_category,2722,2722,5
inventory.product_category,2723,2723,5
inventory.product_category,2724,2724,5
inventory.product_category,2725,2725,5
inventory.product_category,2726,2726,28
inventory.product_category,2727,2727,5
inventory.product_category,2728,2728,5
inventory.product_category,2729,2729,13
inventory.product_category,2730,2730,16
inventory.product_category,2731,2731,9
inventory.product_category,2732,2732,14
inventory.product_category,2733,2733,9
inventory.product_category,2734,2734,9
inventory.product_category,2735,2735,9
inventory.product_category,2736,2736,9
inventory.product_category,2737,2737,9
inventory.product_category,2738,2738,9
inventory.product_category,2739,2739,9
inventory.product_category,2740,2740,9
inventory.product_category,2741,2741,9
inventory.product_category,2742,2742,9
inventory.product_category,2743,2743,9
inventory.product_category,2744,2744,9
inventory.product_category,2745,2745,9
inventory.product_category,2746,2746,9
inventory.product_category,2747,2747,9
inventory.product_category,2748,2748,9
inventory.product_category,2749,2749,9
inventory.product_category,2750,2750,13
inventory.product_category,2751,2751,9
inventory.product_category,2752,2752,9
inventory.product_category,2753,2753,13
inventory.product_category,2754,2754,13
inventory.product_category,2755,2755,13
inventory.product_category,2756,2756,16
inventory.product_category,2757,2757,5
inventory.product_category,2758,2758,5
inventory.product_category,2759,2759,5
inventory.product_category,2760,2760,5
inventory.product_category,2761,2761,5
inventory.product_category,2762,2762,5
inventory.product_category,2763,2763,5
inventory.product_category,2764,2764,5
inventory.product_category,2765,2765,7
inventory.product_category,2766,2766,5
inventory.product_category,2767,2767,7
inventory.product_category,2768,2768,5
inventory.product_category,2769,2769,5
inventory.product_category,2770,2770,13
inventory.product_category,2771,2771,5
inventory.product_category,2772,2772,5
inventory.product_category,2773,2773,8
inventory.product_category,2774,2774,5
inventory.product_category,2775,2775,5
inventory.product_category,2776,2776,5
inventory.product_category,2777,2777,5
inventory.product_category,2778,2778,11
inventory.product_category,2779,2779,9
inventory.product_category,2780,2780,8
inventory.product_category,2781,2781,8
inventory.product_category,2782,2782,8
inventory.product_category,2783,2783,10
inventory.product_category,2784,2784,9
inventory.product_category,2785,2785,10
inventory.product_category,2786,2786,9
inventory.product_category,2787,2787,18
inventory.product_category,2788,2788,9
inventory.product_category,2789,2789,9
inventory.product_category,2790,2790,5
inventory.product_category,2791,2791,5
inventory.product_category,2792,2792,5
inventory.product_category,2793,2793,5
inventory.product_category,2794,2794,5
inventory.product_category,2795,2795,9
inventory.product_category,2796,2796,5
inventory.product_category,2797,2797,5
inventory.product_category,2798,2798,8
inventory.product_category,2799,2799,5
inventory.product_category,2800,2800,5
inventory.product_category,2801,2801,5
inventory.product_category,2802,2802,5
inventory.product_category,2803,2803,5
inventory.product_category,2804,2804,5
inventory.product_category,2805,2805,10
inventory.product_category,2806,2806,10
inventory.product_category,2807,2807,13
inventory.product_category,2808,2808,13
inventory.product_category,2809,2809,18
inventory.product_category,2810,2810,18
inventory.product_category,2811,2811,22
inventory.product_category,2812,2812,22
inventory.product_category,2813,2813,22
inventory.product_category,2814,2814,5
inventory.product_category,2815,2815,5
inventory.product_category,2816,2816,5
inventory.product_category,2817,2817,5
inventory.product_category,2818,2818,5
inventory.product_category,2819,2819,5
inventory.product_category,2820,2820,7
inventory.product_category,2821,2821,8
inventory.product_category,2822,2822,13
inventory.product_category,2823,2823,8
inventory.product_category,2824,2824,18
inventory.product_category,2825,2825,13
inventory.product_category,2826,2826,14
inventory.product_category,2827,2827,6
inventory.product_category,2828,2828,13
inventory.product_category,2829,2829,6
inventory.product_category,2830,2830,13
inventory.product_category,2831,2831,13
inventory.product_category,2832,2832,13
inventory.product_category,2833,2833,8
inventory.product_category,2834,2834,10
inventory.product_category,2835,2835,13
inventory.product_category,2836,2836,5
inventory.product_category,2837,2837,14
inventory.product_category,2838,2838,8
inventory.product_category,2839,2839,5
inventory.product_category,2840,2840,5
inventory.product_category,2841,2841,5
inventory.product_category,2842,2842,8
inventory.product_category,2843,2843,15
inventory.product_category,2844,2844,15
inventory.product_category,2845,2845,22
inventory.product_category,2846,2846,8
inventory.product_category,2847,2847,8
inventory.product_category,2848,2848,8
inventory.product_category,2849,2849,8
inventory.product_category,2850,2850,5
inventory.product_category,2851,2851,5
inventory.product_category,2852,2852,8
inventory.product_category,2853,2853,6
inventory.product_category,2854,2854,6
inventory.product_category,2855,2855,9
inventory.product_category,2856,2856,9
inventory.product_category,2857,2857,6
inventory.product_category,2858,2858,6
inventory.product_category,2859,2859,5
inventory.product_category,2860,2860,5
inventory.product_category,2861,2861,5
inventory.product_category,2862,2862,5
inventory.product_category,2863,2863,8
inventory.product_category,2864,2864,5
inventory.product_category,2865,2865,13
inventory.product_category,2866,2866,5
inventory.product_category,2867,2867,5
inventory.product_category,2868,2868,5
inventory.product_category,2869,2869,5
inventory.product_category,2870,2870,5
inventory.product_category,2871,2871,5
inventory.product_category,2872,2872,5
inventory.product_category,2873,2873,4
inventory.product_category,2874,2874,4
inventory.product_category,2875,2875,4
inventory.product_category,2876,2876,4
inventory.product_category,2877,2877,18
inventory.product_category,2878,2878,4
inventory.product_category,2879,2879,18
inventory.product_category,2880,2880,4
inventory.product_category,2881,2881,4
inventory.product_category,2882,2882,4
inventory.product_category,2883,2883,4
inventory.product_category,2884,2884,4
inventory.product_category,2885,2885,4
inventory.product_category,2886,2886,4
inventory.product_category,2887,2887,4
inventory.product_category,2888,2888,4
inventory.product_category,2889,2889,5
inventory.product_category,2890,2890,4
inventory.product_category,2891,2891,18
inventory.product_category,2892,2892,13
inventory.product_category,2893,2893,13
inventory.product_category,2894,2894,11
inventory.product_category,2895,2895,5
inventory.product_category,2896,2896,5
inventory.product_category,2897,2897,8
inventory.product_category,2898,2898,5
inventory.product_category,2899,2899,5
inventory.product_category,2900,2900,5
inventory.product_category,2901,2901,5
inventory.product_category,2902,2902,13
inventory.product_category,2903,2903,13
inventory.product_category,2904,2904,5
inventory.product_category,2905,2905,5
inventory.product_category,2906,2906,5
inventory.product_category,2907,2907,5
inventory.product_category,2908,2908,5
inventory.product_category,2909,2909,4
inventory.product_category,2910,2910,8
inventory.product_category,2911,2911,8
inventory.product_category,2912,2912,8
inventory.product_category,2913,2913,7
inventory.product_category,2914,2914,16
inventory.product_category,2915,2915,14
inventory.product_category,2916,2916,13
inventory.product_category,2917,2917,14
inventory.product_category,2918,2918,14
inventory.product_category,2919,2919,14
inventory.product_category,2920,2920,13
inventory.product_category,2921,2921,9
inventory.product_category,2922,2922,13
inventory.product_category,2923,2923,8
inventory.product_category,2924,2924,14
inventory.product_category,2925,2925,4
inventory.product_category,2926,2926,9
inventory.product_category,2927,2927,10
inventory.product_category,2928,2928,10
inventory.product_category,2929,2929,13
inventory.product_category,2930,2930,13
inventory.product_category,2931,2931,13
inventory.product_category,2932,2932,13
inventory.product_category,2933,2933,5
inventory.product_category,2934,2934,5
inventory.product_category,2935,2935,5
inventory.product_category,2936,2936,5
inventory.product_category,2937,2937,5
inventory.product_category,2938,2938,5
inventory.product_category,2939,2939,5
inventory.product_category,2940,2940,5
inventory.product_category,2941,2941,5
inventory.product_category,2942,2942,17
inventory.product_category,2943,2943,14
inventory.product_category,2944,2944,5
inventory.product_category,2945,2945,8
inventory.product_category,2946,2946,8
inventory.product_category,2947,2947,8
inventory.product_category,2948,2948,16
inventory.product_category,2949,2949,16
inventory.product_category,2950,2950,16
inventory.product_category,2951,2951,8
inventory.product_category,2952,2952,8
inventory.product_category,2953,2953,8
inventory.product_category,2954,2954,8
inventory.product_category,2955,2955,5
inventory.product_category,2956,2956,5
inventory.product_category,2957,2957,5
inventory.product_category,2958,2958,5
inventory.product_category,2959,2959,8
inventory.product_category,2960,2960,13
inventory.product_category,2961,2961,9
inventory.product_category,2962,2962,8
inventory.product_category,2963,2963,8
inventory.product_category,2964,2964,6
inventory.product_category,2965,2965,5
inventory.product_category,2966,2966,9
inventory.product_category,2967,2967,13
inventory.product_category,2968,2968,5
inventory.product_category,2969,2969,5
inventory.product_category,2970,2970,8
inventory.product_category,2971,2971,5
inventory.product_category,2972,2972,5
inventory.product_category,2973,2973,5
inventory.product_category,2974,2974,8
inventory.product_category,2975,2975,8
inventory.product_category,2976,2976,5
inventory.product_category,2977,2977,5
inventory.product_category,2978,2978,5
inventory.product_category,2979,2979,5
inventory.product_category,2980,2980,5
inventory.product_category,2981,2981,5
inventory.product_category,2982,2982,5
inventory.product_category,2983,2983,5
inventory.product_category,2984,2984,8
inventory.product_category,2985,2985,5
inventory.product_category,2986,2986,5
inventory.product_category,2987,2987,8
inventory.product_category,2988,2988,8
inventory.product_category,2989,2989,5
inventory.product_category,2990,2990,8
inventory.product_category,2991,2991,11
inventory.product_category,2992,2992,8
inventory.product_category,2993,2993,5
inventory.product_category,2994,2994,5
inventory.product_category,2995,2995,5
inventory.product_category,2996,2996,5
inventory.product_category,2997,2997,5
inventory.product_category,2998,2998,5
inventory.product_category,2999,2999,26
inventory.product_category,3000,3000,7
inventory.product_category,3001,3001,5
inventory.product_category,3002,3002,13
inventory.product_category,3003,3003,5
inventory.product_category,3004,3004,5
inventory.product_category,3005,3005,8
inventory.product_category,3006,3006,8
inventory.product_category,3007,3007,8
inventory.product_category,3008,3008,8
inventory.product_category,3009,3009,5
inventory.product_category,3010,3010,8
inventory.product_category,3011,3011,8
inventory.product_category,3012,3012,8
inventory.product_category,3013,3013,8
inventory.product_category,3014,3014,8
inventory.product_category,3015,3015,8
inventory.product_category,3016,3016,8
inventory.product_category,3017,3017,5
inventory.product_category,3018,3018,5
inventory.product_category,3019,3019,5
inventory.product_category,3020,3020,5
inventory.product_category,3021,3021,5
inventory.product_category,3022,3022,5
inventory.product_category,3023,3023,9
inventory.product_category,3024,3024,8
inventory.product_category,3025,3025,5
inventory.product_category,3026,3026,5
inventory.product_category,3027,3027,8
inventory.product_category,3028,3028,8
inventory.product_category,3029,3029,5
inventory.product_category,3030,3030,8
inventory.product_category,3031,3031,8
inventory.product_category,3032,3032,5
inventory.product_category,3033,3033,8
inventory.product_category,3034,3034,16
inventory.product_category,3035,3035,5
inventory.product_category,3036,3036,5
inventory.product_category,3037,3037,5
inventory.product_category,3038,3038,5
inventory.product_category,3039,3039,5
inventory.product_category,3040,3040,5
inventory.product_category,3041,3041,5
inventory.product_category,3042,3042,5
inventory.product_category,3043,3043,5
inventory.product_category,3044,3044,5
inventory.product_category,3045,3045,5
inventory.product_category,3046,3046,5
inventory.product_category,3047,3047,5
inventory.product_category,3048,3048,5
inventory.product_category,3049,3049,5
inventory.product_category,3050,3050,5
inventory.product_category,3051,3051,5
inventory.product_category,3052,3052,5
inventory.product_category,3053,3053,5
inventory.product_category,3054,3054,5
inventory.product_category,3055,3055,7
inventory.product_category,3056,3056,8
inventory.product_category,3057,3057,5
inventory.product_category,3058,3058,5
inventory.product_category,3059,3059,5
inventory.product_category,3060,3060,5
inventory.product_category,3061,3061,5
inventory.product_category,3062,3062,5
inventory.product_category,3063,3063,13
inventory.product_category,3064,3064,5
inventory.product_category,3065,3065,13
inventory.product_category,3066,3066,5
inventory.product_category,3067,3067,5
inventory.product_category,3068,3068,8
inventory.product_category,3069,3069,5
inventory.product_category,3070,3070,5
inventory.product_category,3071,3071,13
inventory.product_category,3072,3072,8
inventory.product_category,3073,3073,5
inventory.product_category,3074,3074,5
inventory.product_category,3075,3075,5
inventory.product_category,3076,3076,5
inventory.product_category,3077,3077,5
inventory.product_category,3078,3078,5
inventory.product_category,3079,3079,8
inventory.product_category,3080,3080,5
inventory.product_category,3081,3081,5
inventory.product_category,3082,3082,5
inventory.product_category,3083,3083,8
inventory.product_category,3084,3084,5
inventory.product_category,3085,3085,5
inventory.product_category,3086,3086,5
inventory.product_category,3087,3087,9
inventory.product_category,3088,3088,7
inventory.product_category,3089,3089,7
inventory.product_category,3090,3090,5
inventory.product_category,3091,3091,5
inventory.product_category,3092,3092,5
inventory.product_category,3093,3093,5
inventory.product_category,3094,3094,5
inventory.product_category,3095,3095,5
inventory.product_category,3096,3096,5
inventory.product_category,3097,3097,5
inventory.product_category,3098,3098,5
inventory.product_category,3099,3099,5
inventory.product_category,3100,3100,8
inventory.product_category,3101,3101,5
inventory.product_category,3102,3102,5
inventory.product_category,3103,3103,5
inventory.product_category,3104,3104,13
inventory.product_category,3105,3105,10
inventory.product_category,3106,3106,5
inventory.product_category,3107,3107,9
inventory.product_category,3108,3108,9
inventory.product_category,3109,3109,8
inventory.product_category,3110,3110,13
inventory.product_category,3111,3111,6
inventory.product_category,3112,3112,14
inventory.product_category,3113,3113,14
inventory.product_category,3114,3114,9
inventory.product_category,3115,3115,13
inventory.product_category,3116,3116,6
inventory.product_category,3117,3117,14
inventory.product_category,3118,3118,6
inventory.product_category,3119,3119,13
inventory.product_category,3120,3120,8
inventory.product_category,3121,3121,9
inventory.product_category,3122,3122,10
inventory.product_category,3123,3123,10
inventory.product_category,3124,3124,13
inventory.product_category,3125,3125,13
inventory.product_category,3126,3126,10
inventory.product_category,3127,3127,9
inventory.product_category,3128,3128,5
inventory.product_category,3129,3129,8
inventory.product_category,3130,3130,5
inventory.product_category,3131,3131,5
inventory.product_category,3132,3132,5
inventory.product_category,3133,3133,5
inventory.product_category,3134,3134,8
inventory.product_category,3135,3135,8
inventory.product_category,3136,3136,5
inventory.product_category,3137,3137,5
inventory.product_category,3138,3138,5
inventory.product_category,3139,3139,5
inventory.product_category,3140,3140,5
inventory.product_category,3141,3141,5
inventory.product_category,3142,3142,5
inventory.product_category,3143,3143,5
inventory.product_category,3144,3144,8
inventory.product_category,3145,3145,8
inventory.product_category,3146,3146,8
inventory.product_category,3147,3147,5
inventory.product_category,3148,3148,12
inventory.product_category,3149,3149,6
inventory.product_category,3150,3150,5
inventory.product_category,3151,3151,5
inventory.product_category,3152,3152,5
inventory.product_category,3153,3153,5
inventory.product_category,3154,3154,5
inventory.product_category,3155,3155,5
inventory.product_category,3156,3156,5
inventory.product_category,3157,3157,5
inventory.product_category,3158,3158,16
inventory.product_category,3159,3159,5
inventory.product_category,3160,3160,5
inventory.product_category,3161,3161,5
inventory.product_category,3162,3162,8
inventory.product_category,3163,3163,8
inventory.product_category,3164,3164,5
inventory.product_category,3165,3165,8
inventory.product_category,3166,3166,13
inventory.product_category,3167,3167,13
inventory.product_category,3168,3168,8
inventory.product_category,3169,3169,5
inventory.product_category,3170,3170,5
inventory.product_category,3171,3171,5
inventory.product_category,3172,3172,5
inventory.product_category,3173,3173,6
inventory.product_category,3174,3174,5
inventory.product_category,3175,3175,6
inventory.product_category,3176,3176,5
inventory.product_category,3177,3177,5
inventory.product_category,3178,3178,5
inventory.product_category,3179,3179,7
inventory.product_category,3180,3180,8
inventory.product_category,3181,3181,5
inventory.product_category,3182,3182,5
inventory.product_category,3183,3183,6
inventory.product_category,3184,3184,5
inventory.product_category,3185,3185,5
inventory.product_category,3186,3186,5
inventory.product_category,3187,3187,13
inventory.product_category,3188,3188,8
inventory.product_category,3189,3189,5
inventory.product_category,3190,3190,5
inventory.product_category,3191,3191,7
inventory.product_category,3192,3192,13
inventory.product_category,3193,3193,5
inventory.product_category,3194,3194,8
inventory.product_category,3195,3195,5
inventory.product_category,3196,3196,22
inventory.product_category,3197,3197,6
inventory.product_category,3198,3198,22
inventory.product_category,3199,3199,13
inventory.product_category,3200,3200,22
inventory.product_category,3201,3201,4
inventory.product_category,3202,3202,7
inventory.product_category,3203,3203,8
inventory.product_category,3204,3204,16
inventory.product_category,3205,3205,4
inventory.product_category,3206,3206,4
inventory.product_category,3207,3207,16
inventory.product_category,3208,3208,16
inventory.product_category,3209,3209,16
inventory.product_category,3210,3210,22
inventory.product_category,3211,3211,22
inventory.product_category,3212,3212,22
inventory.product_category,3213,3213,22
inventory.product_category,3214,3214,4
inventory.product_category,3215,3215,5
inventory.product_category,3216,3216,18
inventory.product_category,3217,3217,5
inventory.product_category,3218,3218,6
inventory.product_category,3219,3219,18
inventory.product_category,3220,3220,18
inventory.product_category,3221,3221,5
inventory.product_category,3222,3222,5
inventory.product_category,3223,3223,6
inventory.product_category,3224,3224,5
inventory.product_category,3225,3225,5
inventory.product_category,3226,3226,5
inventory.product_category,3227,3227,5
inventory.product_category,3228,3228,5
inventory.product_category,3229,3229,5
inventory.product_category,3230,3230,5
inventory.product_category,3231,3231,5
inventory.product_category,3232,3232,14
inventory.product_category,3233,3233,14
inventory.product_category,3234,3234,12
inventory.product_category,3235,3235,12
inventory.product_category,3236,3236,13
inventory.product_category,3237,3237,18
inventory.product_category,3238,3238,18
inventory.product_category,3239,3239,18
inventory.product_category,3240,3240,18
inventory.product_category,3241,3241,14
inventory.product_category,3242,3242,12
inventory.product_category,3243,3243,14
inventory.product_category,3244,3244,14
inventory.product_category,3245,3245,6
inventory.product_category,3246,3246,6
inventory.product_category,3247,3247,12
inventory.product_category,3248,3248,5
inventory.product_category,3249,3249,4
inventory.product_category,3250,3250,4
inventory.product_category,3251,3251,5
inventory.product_category,3252,3252,19
inventory.product_category,3253,3253,5
inventory.product_category,3254,3254,4
inventory.product_category,3255,3255,4
inventory.product_category,3256,3256,4
inventory.product_category,3257,3257,5
inventory.product_category,3258,3258,5
inventory.product_category,3259,3259,5
inventory.product_category,3260,3260,7
inventory.product_category,3261,3261,7
inventory.product_category,3262,3262,13
inventory.product_category,3263,3263,5
inventory.product_category,3264,3264,18
inventory.product_category,3265,3265,13
inventory.product_category,3266,3266,22
inventory.product_category,3267,3267,22
inventory.product_category,3268,3268,9
inventory.product_category,3269,3269,9
inventory.product_category,3270,3270,13
inventory.product_category,3271,3271,22
inventory.product_category,3272,3272,13
inventory.product_category,3273,3273,22
inventory.product_category,3274,3274,6
inventory.product_category,3275,3275,5
inventory.product_category,3276,3276,5
inventory.product_category,3277,3277,5
inventory.product_category,3278,3278,5
inventory.product_category,3279,3279,5
inventory.product_category,3280,3280,5
inventory.product_category,3281,3281,5
inventory.product_category,3282,3282,5
inventory.product_category,3283,3283,9
inventory.product_category,3284,3284,5
inventory.product_category,3285,3285,5
inventory.product_category,3286,3286,8
inventory.product_category,3287,3287,5
inventory.product_category,3288,3288,5
inventory.product_category,3289,3289,5
inventory.product_category,3290,3290,9
